titulo,link,data_publicacao,fonte
"Tecnologia de reconhecimento facial apresenta viés e imprecisão, aponta estudo do governo dos EUA",https://g1.globo.com/economia/tecnologia/noticia/2019/12/20/tecnologia-de-reconhecimento-facial-apresenta-vies-e-imprecisao-aponta-estudo-do-governo-dos-eua.ghtml,69 meses atrás,G1
Artigo | O racismo que estrutura as tecnologias digitais de informação e comunicação,https://www.brasildefato.com.br/2019/12/03/artigo-or-o-racismo-que-estrutura-as-tecnologias-digitais-de-informacao-e-comunicacao/,70 meses atrás,Brasil de Fato
"Sistema de reconhecimento facial erra, e homem negro é preso por engano",https://www.uol.com.br/tilt/noticias/redacao/2020/06/25/homem-e-preso-apos-erro-de-tecnologia-de-reconhecimento-facial-nos-eua.htm,63 meses atrás,UOL
Homem negro é preso injustamente por causa de reconhecimento facial defeituoso,https://www.estadao.com.br/link/homem-negro-e-preso-injustamente-por-causa-de-reconhecimento-facial-defeituoso/,63 meses atrás,Estadão
De novo: homem negro é preso nos EUA após falha de reconhecimento facial,https://www.uol.com.br/tilt/noticias/redacao/2020/09/07/pela-2-vez-homem-negro-e-preso-nos-eua-apos-erro-de-reconhecimento-facial.htm,61 meses atrás,UOL
EUA: Polícia prende inocente a partir de sistema de reconhecimento facial,https://www.cnnbrasil.com.br/internacional/sistema-de-reconhecimento-facial-enviou-este-homem-inocente-para-a-prisao/,53 meses atrás,CNN Brasil
"Sob críticas por viés racial, reconhecimento facial chega a 20 estados",https://www1.folha.uol.com.br/cotidiano/2021/07/sob-criticas-por-vies-racial-reconhecimento-facial-chega-a-20-estados.shtml,50 meses atrás,Folha de S.Paulo
Negros são 81% dos presos injustamente por reconhecimento fotográfico no Brasil,https://noticiapreta.com.br/negros-sao-81-dos-presos-injustamente-por-reconhecimento-fotografico-no-brasil/,48 meses atrás,Notícia Preta
Relembre casos em que inocentes foram presos por engano pela polícia no Rio,https://oglobo.globo.com/rio/relembre-casos-em-que-inocentes-foram-presos-por-engano-pela-policia-no-rio-2-25386459,43 meses atrás,O Globo
Tecnologia de Reconhecimento Facial e Segurança Pública nas Capitai...,https://journals.openedition.org/cs/8111,32 meses atrás,OpenEdition Journals
Reconhecimento facial: prisões no Carnaval reacendem o debate de uma tecnologia com altas taxas de erros,https://revistaafirmativa.com.br/reconhecimento-facial-prisoes-no-carnaval-reacendem-o-debate-de-uma-tecnologia-com-altas-taxas-de-erros/,31 meses atrás,Revista Afirmativa
Homem negro é preso após erro em tecnologia de reconhecimento facial,https://www.uol.com.br/tilt/noticias/redacao/2023/01/06/homem-negro-e-preso-apos-erro-em-tecnologia-de-reconhecimento-facial.htm,33 meses atrás,UOL
Erros em série expõem fragilidade do reconhecimento facial como ferramenta de combate ao crime,https://www.cartacapital.com.br/tecnologia/erros-em-serie-expoem-fragilidade-do-reconhecimento-facial-como-ferramenta-de-combate-ao-crime/,17 meses atrás,CartaCapital
Erro em reconhecimento facial constrange psicóloga em conferência,https://defensoria.rj.def.br/noticia/detalhes/29955-Erro-em-reconhecimento-facial-constrange-psicologa-em-conferencia,14 meses atrás,Defensoria Pública do Rio de Janeiro
Uso do reconhecimento facial preocupa entidades,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2024-01/uso-do-reconhecimento-facial-preocupa-entidades,20 meses atrás,Agência Brasil
Reconhecimento facial: um filme de terror para os negros brasileiros,https://www.metropoles.com/colunas/rodrigo-franca/reconhecimento-facial-um-filme-de-terror-para-os-negros-brasileiros,17 meses atrás,Metrópoles
Reconhecimento facial e a segurança pública para poucos,https://www.jota.info/opiniao-e-analise/colunas/ia-regulacao-democracia/reconhecimento-facial-e-a-seguranca-publica-para-poucos,14 meses atrás,JOTA Info
Especialistas alertam para o risco de racismo no uso de reconhecimento facial durante o carnaval,https://marcozero.org/especialistas-alertam-para-o-risco-de-racismo-no-uso-de-reconhecimento-facial-durante-o-carnaval/,20 meses atrás,Marco Zero Conteúdo
STJ determina soltura de jovem preso após ter sido reconhecido por foto no RJ,https://g1.globo.com/rj/rio-de-janeiro/noticia/2024/07/24/stj-determina-soltura-de-jovem-preso-por-reconhecimento-facial-no-rj.ghtml,14 meses atrás,G1
"Quem é Daniela Klette, fã de capoeira, vizinha prestativa e a mulher mais procurada da Alemanha",https://exame.com/mundo/quem-e-daniela-klette-fa-de-capoeira-vizinha-prestativa-e-a-mulher-mais-procurada-da-alemanha/,19 meses atrás,Exame
Famosos são reverenciados no 4º Prêmio Ubuntu de Cultura Negra,https://ofuxico.com.br/premiacoes/famosos-sao-reverenciados-no-4o-premio-ubuntu-de-cultura-negra/,10 meses atrás,OFuxico
Artigo | O racismo que estrutura as tecnologias digitais de informação e comunicação,https://www.brasildefato.com.br/2019/12/03/artigo-or-o-racismo-que-estrutura-as-tecnologias-digitais-de-informacao-e-comunicacao/,70 meses atrás,Brasil de Fato
Empresas abandonam reconhecimento facial por identificações equivocadas,https://veja.abril.com.br/tecnologia/empresas-abandonam-reconhecimento-facial-por-identificacoes-equivocadas/,63 meses atrás,VEJA
"Sistema de reconhecimento facial erra, e homem negro é preso por engano",https://www.uol.com.br/tilt/noticias/redacao/2020/06/25/homem-e-preso-apos-erro-de-tecnologia-de-reconhecimento-facial-nos-eua.htm,63 meses atrás,UOL
"'Se você denuncia machismo e racismo, é tratada como louca', diz Timnit Gebru",https://www.bbc.com/portuguese/internacional-58507638,48 meses atrás,BBC
Coded Bias: documentário da Netflix revela viés racista em algoritmos,https://guiadoestudante.abril.com.br/dica-cultural/coded-bias-documentario-da-netflix-revela-vies-racista-em-algoritmos/,53 meses atrás,Guia do Estudante
Cientista trabalha para impedir que algoritmos reproduzam preconceitos,https://gq.globo.com/Tecnologia/noticia/2021/05/nina-da-hora-cientista-preconceito.html,52 meses atrás,Globo
(PDF) Racismo algorítmico: inteligência artificial e discriminação nas redes digitais,https://www.researchgate.net/publication/358278108_Racismo_algoritmico_inteligencia_artificial_e_discriminacao_nas_redes_digitais,44 meses atrás,ResearchGate
Google lança nova escala de 10 tons de pele para avaliar inteligência artificial,https://www.cnnbrasil.com.br/tecnologia/google-lanca-nova-escala-de-10-tons-de-pele-para-avaliar-inteligencia-artificial/,40 meses atrás,CNN Brasil
Reconhecimento facial: prisões no Carnaval reacendem o debate de uma tecnologia com altas taxas de erros,https://revistaafirmativa.com.br/reconhecimento-facial-prisoes-no-carnaval-reacendem-o-debate-de-uma-tecnologia-com-altas-taxas-de-erros/,31 meses atrás,Revista Afirmativa
Reconhecimento facial: um filme de terror para os negros brasileiros,https://www.metropoles.com/colunas/rodrigo-franca/reconhecimento-facial-um-filme-de-terror-para-os-negros-brasileiros,17 meses atrás,Metrópoles
Inteligência artificial: mulheres negras sofrem mais erros em abordagens de reconhecimento facial do que brancos,https://g1.globo.com/podcast/o-assunto/noticia/2024/02/15/inteligencia-artificial-mulheres-negras-sofrem-mais-erros-em-abordagens-de-reconhecimento-facial-do-que-brancos.ghtml,19 meses atrás,G1
Erros em série expõem fragilidade do reconhecimento facial como ferramenta de combate ao crime,https://www.cartacapital.com.br/tecnologia/erros-em-serie-expoem-fragilidade-do-reconhecimento-facial-como-ferramenta-de-combate-ao-crime/,17 meses atrás,CartaCapital
Mulher é confundida com foragida por sistema facial da PM: 'Racismo',https://noticias.uol.com.br/cotidiano/ultimas-noticias/2024/07/11/reconhecimento-facial-confunde-servidora-publica-com-foragida.htm,14 meses atrás,UOL Notícias
Livro discute racismo em algoritmos e ferramentas de redes sociais,https://almapreta.com.br/sessao/agenda/livro-discute-racismo-em-algoritmos-e-ferramentas-de-redes-sociais/,17 meses atrás,Alma Preta Jornalismo
Você sabia que IAs podem ser racistas? Entenda como acontece a discriminação por algoritmos,https://epocanegocios.globo.com/inteligencia-artificial/noticia/2024/03/voce-sabia-que-ias-podem-ser-racistas-entenda-como-acontece-a-discriminacao-por-algoritmos.ghtml,18 meses atrás,Época Negócios
[SPOILER] faz inocente morrer em trama chocante de Chicago P.D. - Observatório do Cinema,https://observatoriodocinema.com.br/series/spoiler-faz-inocente-morrer-em-trama-chocante-de-chicago-p-d/,71 meses atrás,Observatório do Cinema
EUA: Polícia prende inocente a partir de sistema de reconhecimento facial,https://www.cnnbrasil.com.br/internacional/sistema-de-reconhecimento-facial-enviou-este-homem-inocente-para-a-prisao/,53 meses atrás,CNN Brasil
Relembre casos em que inocentes foram presos por engano pela polícia no Rio,https://oglobo.globo.com/rio/relembre-casos-em-que-inocentes-foram-presos-por-engano-pela-policia-no-rio-2-25386459,43 meses atrás,O Globo
Tecnologia de Reconhecimento Facial e Segurança Pública nas Capitai...,https://journals.openedition.org/cs/8111,32 meses atrás,OpenEdition Journals
Inteligência artificial: mulheres negras sofrem mais erros em abordagens de reconhecimento facial do que brancos,https://g1.globo.com/podcast/o-assunto/noticia/2024/02/15/inteligencia-artificial-mulheres-negras-sofrem-mais-erros-em-abordagens-de-reconhecimento-facial-do-que-brancos.ghtml,19 meses atrás,G1
Mulher é confundida com foragida por sistema facial da PM: 'Racismo',https://noticias.uol.com.br/cotidiano/ultimas-noticias/2024/07/11/reconhecimento-facial-confunde-servidora-publica-com-foragida.htm,14 meses atrás,UOL Notícias
Artigo | O racismo que estrutura as tecnologias digitais de informação e comunicação,https://www.brasildefato.com.br/2019/12/03/artigo-or-o-racismo-que-estrutura-as-tecnologias-digitais-de-informacao-e-comunicacao/,3 de dez. de 2019,Brasil de Fato
"Sistema de reconhecimento facial erra, e homem negro é preso por engano",https://www.uol.com.br/tilt/noticias/redacao/2020/06/25/homem-e-preso-apos-erro-de-tecnologia-de-reconhecimento-facial-nos-eua.htm,63 meses atrás,UOL
Homem negro é preso injustamente por causa de reconhecimento facial defeituoso,https://www.estadao.com.br/link/homem-negro-e-preso-injustamente-por-causa-de-reconhecimento-facial-defeituoso/,63 meses atrás,Estadão
Negros são 81% dos presos injustamente por reconhecimento fotográfico no Brasil,https://noticiapreta.com.br/negros-sao-81-dos-presos-injustamente-por-reconhecimento-fotografico-no-brasil/,14 de set. de 2021,Notícia Preta
Relembre casos em que inocentes foram presos por engano pela polícia no Rio,https://oglobo.globo.com/rio/relembre-casos-em-que-inocentes-foram-presos-por-engano-pela-policia-no-rio-2-25386459,43 meses atrás,O Globo
Músico negro é preso injustamente pela segunda vez em Niterói (RJ),https://www.brasildefato.com.br/2022/08/24/musico-negro-e-preso-injustamente-pela-segunda-vez-em-niteroi-rj/,37 meses atrás,Brasil de Fato
Avaliar e punir: motoristas e passageiros relatam racismo na Uber,https://www.intercept.com.br/2022/08/10/motoristas-e-passageiros-negros-da-uber-relatam-expulsoes-notas-baixas-xingamentos-e-assedios/,37 meses atrás,Intercept Brasil
“Smart Sampa”: entenda a polêmica do edital de monitoramento facial em São Paulo,https://olhardigital.com.br/2022/11/30/pro/smart-sampa-entenda-a-polemica-do-edital-de-monitoramento-facial-em-sao-paulo/,34 meses atrás,Olhar Digital
Tecnologia de Reconhecimento Facial e Segurança Pública nas Capitai...,https://journals.openedition.org/cs/8111,32 meses atrás,OpenEdition Journals
Homem negro é preso após erro em tecnologia de reconhecimento facial,https://www.uol.com.br/tilt/noticias/redacao/2023/01/06/homem-negro-e-preso-apos-erro-em-tecnologia-de-reconhecimento-facial.htm,33 meses atrás,UOL
"Após falhas, reconhecimento facial é proibido em rede de lojas dos EUA",https://olhardigital.com.br/2023/12/22/seguranca/apos-falhas-reconhecimento-facial-e-proibido-em-rede-de-lojas-dos-eua/,21 meses atrás,Olhar Digital
"Inocentado anteriormente, homem é acusado de roubo de novo por reconhecimento facial",https://noticiapreta.com.br/homem-negro-roubo-econheciemto-facial/,29 meses atrás,Notícia Preta
Erros em série expõem fragilidade do reconhecimento facial como ferramenta de combate ao crime,https://www.cartacapital.com.br/tecnologia/erros-em-serie-expoem-fragilidade-do-reconhecimento-facial-como-ferramenta-de-combate-ao-crime/,17 meses atrás,CartaCapital
Reconhecimento facial: um filme de terror para os negros brasileiros,https://www.metropoles.com/colunas/rodrigo-franca/reconhecimento-facial-um-filme-de-terror-para-os-negros-brasileiros,17 meses atrás,Metrópoles
Juan Paiva vive jovem negro preso por reconhecimento facial em 'Justiça 2': 'Realidade não é positiva',https://revistaquem.globo.com/entrevistas/noticia/2024/04/juan-paiva-vive-jovem-negro-preso-por-reconhecimento-facial-em-justica-2-realidade-nao-e-positiva.ghtml,17 meses atrás,Globo
Caminhos da Reportagem conta histórias de pessoas presas injustamente,https://ebc.com.br/imprensa/2024/caminhos-da-reportagem-conta-historias-de-pessoas-presas-injustamente,17 meses atrás,EBC - Empresa Brasil de Comunicação
Sistema de reconhecimento facial para prender tem viés racista e gera erros,https://www.conjur.com.br/2024-jan-15/sistema-de-reconhecimento-facial-para-prender-tem-vies-racista-e-gera-erros/,20 meses atrás,Consultor Jurídico
Homem negro preso injustamente por mais de 730 dias vai receber R$150 mil de indenização em SP,https://midianinja.org/homem-negro-preso-injustamente-por-mais-de-730-dias-vai-receber-r150-mil-de-indenizacao-em-sp/,19 meses atrás,Mídia NINJA
Juiz nega nova prisão de homem negro detido por reconhecimento fotográfico,https://www1.folha.uol.com.br/cotidiano/2024/10/juiz-nega-nova-prisao-de-homem-negro-detido-por-reconhecimento-fotografico.shtml,11 meses atrás,Folha de S.Paulo
Caminhos da Reportagem conta histórias de pessoas presas injustamente,https://agenciabrasil.ebc.com.br/geral/noticia/2024-05/caminhos-da-reportagem-conta-historias-de-pessoas-presas-injustamente,17 meses atrás,Agência Brasil
STJ anula reconhecimento fotográfico e absolve acusado de roubo,https://www.cartacapital.com.br/justica/stj-anula-reconhecimento-fotografico-e-absolve-acusado-de-roubo/,14 meses atrás,CartaCapital
Jovens negros carregam traumas de reconhecimento fotográfico injusto,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2024-09/jovens-negros-carregam-traumas-de-reconhecimento-fotografico-injusto,12 meses atrás,Agência Brasil
"Exclusivo: levantamento revela que 90,5% dos presos por monitoramento facial no Brasil são negros",https://www.intercept.com.br/2019/11/21/presos-monitoramento-facial-brasil-negros/,70 meses atrás,Intercept Brasil
Artigo | O racismo que estrutura as tecnologias digitais de informação e comunicação,https://www.brasildefato.com.br/2019/12/03/artigo-or-o-racismo-que-estrutura-as-tecnologias-digitais-de-informacao-e-comunicacao/,70 meses atrás,Brasil de Fato
"Sistema de reconhecimento facial erra, e homem negro é preso por engano",https://www.uol.com.br/tilt/noticias/redacao/2020/06/25/homem-e-preso-apos-erro-de-tecnologia-de-reconhecimento-facial-nos-eua.htm,63 meses atrás,UOL
Homem negro é preso injustamente por causa de reconhecimento facial defeituoso,https://www.estadao.com.br/link/homem-negro-e-preso-injustamente-por-causa-de-reconhecimento-facial-defeituoso/,63 meses atrás,Estadão
"Reconhecimento facial não funciona 95% das vezes, diz polícia de Detroit [30/06/2020]",https://noticias.uol.com.br/internacional/ultimas-noticias/2020/06/30/reconhecimento-facial-nao-funciona-95-das-vezes-diz-policia-de-detroit.htm,63 meses atrás,UOL Notícias
